roll,pitch,yaw,heave,surge_vel,sway_vel,wave_z,wave_direction,wave_steepness,wind_speed,wind_direction,speed,heading,rudder,ship_length,ship_beam,ship_draft,displacement,block_coeff,KG,GM_static,Hs,encounter_freq,res_ratio,p_sync,p_param,p_broach,scenario,time
0.42485116385969895,0.045099517541653325,-0.033234053775140375,-0.057614950236370574,0.004781079630604296,-0.004683026029839528,-0.460958152996869,270.0,0.009803385,10.3095,279.62302,6.0275083,45.1437,0.24548171,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.17397222073775492,0.35939250999024525,1.199215985824411,0.035854943,6.244464e-08,0.0058544194,1_normal_oblique,1.4000000000000001
0.46374181706996565,0.022665242966827443,-0.04549483824733715,-0.08852059881041101,-0.010005858765418662,-0.0201805199197425,-0.4416880924510526,270.0,0.009803385,10.039372,279.17743,6.143771,44.741608,0.71306825,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.16920734379687913,0.35833993764269245,1.1957037768875682,0.03866812,5.4639468e-08,0.0063819056,1_normal_oblique,1.5
0.39606766019845135,0.0021442153191927223,0.011078668011934021,-0.06985026123012798,-0.012439807351386719,-0.007201524750802149,-0.40469241679438184,270.0,0.009803385,10.609203,278.65698,6.0987167,45.65357,-0.066577986,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.17240423653856102,0.35759585588215304,1.193220935099843,0.039846458,5.062071e-08,0.0063374764,1_normal_oblique,1.6
0.3651091665778123,-0.053518813907000445,-0.01866266089173773,-0.07066218544028123,0.013642429274382339,-0.017215813299126845,-0.43135126883776637,270.0,0.009803385,9.936273,276.31702,6.231425,45.0583,0.18304801,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.16896479519292754,0.35659374857354953,1.1898771172110911,0.042817924,4.425754e-08,0.0066925897,1_normal_oblique,1.7000000000000002
0.38891792483683896,-0.017897221778039207,-0.014493161665085803,-0.055206729042328234,0.003539779558764977,0.0016632664491501347,-0.4134090725708492,270.0,0.009803385,10.619092,279.9705,6.1091976,44.9558,0.21639153,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.16865607035222097,0.3585051317231888,1.1962549942240124,0.037853185,5.5376532e-08,0.0062621483,1_normal_oblique,1.8
0.4148951919291465,0.07308982746088052,-0.02493237913837028,-0.09010348029189277,0.004534954627472691,-0.008882011640939443,-0.48213615295516704,270.0,0.009803385,10.4063635,277.42886,6.0587697,45.289177,-0.023022633,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.1661924874074209,0.35872327745164484,1.1969828998913032,0.037052892,5.7061918e-08,0.0062240358,1_normal_oblique,1.9000000000000001
0.3843455118659961,0.0693046856754797,-0.0073526114842483795,-0.11559577427080982,0.010776293216485563,-0.007778712090278811,-0.40456829842376385,270.0,0.009803385,10.001838,279.93167,6.346565,45.074837,0.46403167,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.1677678448573661,0.354914590676528,1.1842741262280954,0.047309987,3.590214e-08,0.006438456,1_normal_oblique,2.0
0.32536865190745634,0.062383961219091746,-0.0014146170638387502,-0.14502963605762614,0.00853903959814787,-0.009128839955565227,-0.476104624454921,270.0,0.009803385,10.564318,284.23154,6.1774225,45.11977,-0.20818162,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.16498718268838541,0.3572740973005718,1.1921472954888814,0.040658914,4.7553932e-08,0.006261972,1_normal_oblique,2.1
0.44332265242637425,0.14754194097341156,-0.02765503975387992,-0.1400849205177802,0.007206780426982209,0.0038326359312406046,-0.3420027678834373,270.0,0.009803385,10.573295,278.98132,6.206753,45.747654,0.8044428,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.18601326359870626,0.3558845599091577,1.1875107062268242,0.043893117,4.0657532e-08,0.0061957454,1_normal_oblique,2.2
0.33322327477771524,0.0864996099083575,-0.07096531045269917,-0.14309138021560167,0.006318876115936369,-0.014252884540650669,-0.4360892799437938,270.0,0.009803385,10.878759,280.38956,6.057525,44.917465,0.45749032,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.1822048946779605,0.3593037876145996,1.1989199382212554,0.035654996,6.015094e-08,0.006097408,1_normal_oblique,2.3000000000000003
0.2135275012434698,0.028074747268528405,-0.019242836149505282,-0.09849671921503467,0.0013147700497137644,-0.01511406051781371,-0.3901540878589495,270.0,0.009803385,10.783073,281.8133,6.1455617,44.90467,-0.3177307,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.18426343921674213,0.35806277337145853,1.1947789389582189,0.03854631,5.1583086e-08,0.0063347723,1_normal_oblique,2.4000000000000004
0.35920206835786467,0.13386691276493817,-0.040563642214883996,-0.1437357887117423,0.0019845873544557732,-0.0023280551997649805,-0.4670451894771881,270.0,0.009803385,10.545637,280.56058,6.2110925,45.034973,1.005923,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.18132004419773443,0.35692187341036696,1.1909719996549912,0.04133431,4.5012072e-08,0.0062297485,1_normal_oblique,2.5
0.2975064028992383,0.15923594039992642,-0.0069124036562148855,-0.14984527644975834,0.00901665319876111,0.00491433050251867,-0.45526681232296645,270.0,0.009803385,9.736204,280.58496,6.084901,45.321453,0.24723196,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.17792815280754795,0.358297746523502,1.1955629941411654,0.037555594,5.316241e-08,0.0060257697,1_normal_oblique,2.6
0.27432560675380835,0.15983652699032194,-0.06184994903061402,-0.13414581143519583,-0.009567194284075296,-0.002832438008989441,-0.4572970420761126,270.0,0.009803385,11.524294,279.2752,6.23757,44.54804,-0.19203112,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.17478280918490763,0.357304923421444,1.1922501556651603,0.040497646,4.6419174e-08,0.005943392,1_normal_oblique,2.7
0.25756687496651537,0.1882191140376308,-0.04681820491949741,-0.15219295707284516,-0.01072930569696436,0.015528609766251922,-0.5317250351900398,270.0,0.009803385,9.598192,279.53625,6.139936,44.41033,0.72797966,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.18276600489680822,0.35890755776221406,1.197597803897826,0.03648892,5.5872714e-08,0.005983526,1_normal_oblique,2.8000000000000003
0.24155917315755465,0.1157418481187999,-0.08430888979501137,-0.17754458432038756,0.0005468280371518756,-0.01587322828150947,-0.5750660698524711,270.0,0.009803385,10.7746315,278.08,6.1708307,44.823864,0.42929617,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20145332817139414,0.3578260991302776,1.1939892076044274,0.038788665,4.9293305e-08,0.0062046982,1_normal_oblique,2.9000000000000004
0.31738500566682304,0.18785264002382235,-0.018918877621784177,-0.15729193358049764,0.0011736186772218276,-0.02838628544612984,-0.45716181994635663,270.0,0.009803385,10.515642,281.69208,6.139829,44.509823,-0.6977632,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.19807841418499925,0.35875474297720006,1.1970878936243368,0.03665859,5.465657e-08,0.0065387017,1_normal_oblique,3.0
0.23986987864955303,0.17719749851474892,-0.008287577205444208,-0.2015175537223204,0.006876075437847146,-0.002034797138235435,-0.5365463113033986,270.0,0.009803385,9.712929,276.51703,6.3852277,44.87255,-0.068359174,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20334344788057,0.3546828502689216,1.1835008580223374,0.047076043,3.362411e-08,0.0066732503,1_normal_oblique,3.1
0.21210481409463883,0.23585652810707056,-0.06238245478950527,-0.18965475103715274,-0.0026455481456716693,-0.008622856314779803,-0.4271153782744255,270.0,0.009803385,10.237849,281.94217,6.1986504,45.15075,0.3402721,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20121312987050533,0.35692107305731524,1.1909693290479328,0.040637612,4.4092992e-08,0.0064865514,1_normal_oblique,3.2
0.16810041211929758,0.2844152137270382,-0.0563540924749225,-0.22764378119575474,-0.008258281101987749,-0.002556864959541401,-0.44863042007304094,270.0,0.009803385,10.260624,277.1926,6.0942287,44.732777,-0.87280947,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.19820554261517728,0.3590607543792864,1.1981089882632776,0.035528272,5.6285142e-08,0.006193518,1_normal_oblique,3.3000000000000003
0.24938718080531785,0.24733212301353613,-0.07767028729872673,-0.2044076864834838,0.005478930513562403,0.0011102564393986984,-0.5806475493049772,270.0,0.009803385,10.952791,281.9252,6.2822547,44.571953,0.25575736,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2127367533979729,0.35663127427141544,1.190002332443766,0.04162624,4.187409e-08,0.006205791,1_normal_oblique,3.4000000000000004
0.18649653416020978,0.2977667371532029,-0.07768192455224676,-0.19622045802756674,0.012864198102240907,-0.02288366116388968,-0.46533680923772813,270.0,0.009803385,9.943344,279.29236,6.0779157,45.0208,0.2984583,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20971356166111263,0.3588544931812816,1.1974207387337885,0.035693377,5.4868813e-08,0.006297604,1_normal_oblique,3.5
0.17470838197440502,0.27233405360410395,-0.03845634778167545,-0.2057946631344435,0.002982068391744376,-0.010670417550045407,-0.4386944972504458,270.0,0.009803385,10.169027,277.53625,6.220886,45.258762,-0.36603317,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2072333783864842,0.35643376811195127,1.189343296606501,0.041458935,4.1101234e-08,0.0064906436,1_normal_oblique,3.6
0.1198298312499694,0.31869098185318673,-0.07741693348386154,-0.21157758551143777,-0.015276806035751996,-0.0021168239359099037,-0.3655671642006001,270.0,0.009803385,9.131966,281.1586,6.004033,44.49151,0.36727715,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21320719470321717,0.3607132416471238,1.2036229850575226,0.0316493,6.724744e-08,0.0060535707,1_normal_oblique,3.7
0.1360227814167066,0.32456917620362935,-0.05111956905667077,-0.17789137671952326,0.0019452421858146885,-0.005590826082633259,-0.4574239416295805,270.0,0.009803385,11.167381,281.85754,6.0671816,45.24607,0.24192624,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21038396601701173,0.3586671904637303,1.196795749601205,0.03572477,5.3261385e-08,0.006133382,1_normal_oblique,3.8000000000000003
0.08551487708430232,0.4149896156562725,-0.06898117927445525,-0.2466215012791315,-0.020200597830768635,-0.010071429716974585,-0.5147841278119781,270.0,0.009803385,9.764766,279.12384,6.219686,45.245193,-0.35121545,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21091281809565626,0.3564720934545942,1.1894711800828728,0.041037455,4.078132e-08,0.00629882,1_normal_oblique,3.9000000000000004
0.026803730330874808,0.3500849844228844,-0.04919229657280109,-0.26468162763259845,-0.0013776255673009325,-0.001091590105815006,-0.5190261172015531,270.0,0.009803385,10.463455,281.44122,6.2738466,45.286224,0.7104467,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21172245068673512,0.3556279192122879,1.1866543510782217,0.04309719,3.668243e-08,0.0062210923,1_normal_oblique,4.0
0.04292994564858736,0.4070530341977322,-0.08669970319732574,-0.24240079992285107,-0.021148220191985263,0.0013329798968394879,-0.45422027074595756,270.0,0.009803385,10.249296,275.42984,6.217137,45.365543,0.6758258,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2091496229710639,0.3563225196623095,1.1889720843093603,0.041081134,3.975725e-08,0.0060476004,1_normal_oblique,4.1000000000000005
0.10805065780862677,0.46761001847717143,-0.045635426387554155,-0.2737745312593881,-0.0054395325746371724,-0.029300383225697196,-0.47471253434900734,270.0,0.009803385,10.250999,277.3588,6.188435,45.660603,0.118260175,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20685728169624376,0.3562838285460969,1.1888429803247704,0.040874507,3.9637722e-08,0.006366611,1_normal_oblique,4.2
-0.00832685684369553,0.3902166526938375,-0.02524269709662085,-0.2831911992328378,0.0038821847373922743,0.006814096768782937,-0.43286654654018775,270.0,0.009803385,10.704931,282.5848,6.1698895,44.893173,0.17006531,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2050772565171773,0.35773225515803586,1.1936760703281704,0.037657715,4.631969e-08,0.0062237335,1_normal_oblique,4.3
0.02284006295459101,0.48337379569977235,-0.13585633596091598,-0.2695069525734919,-0.004176559704127624,-0.02132288482666713,-0.4108766110168906,270.0,0.009803385,11.135632,279.55267,6.052148,45.03287,0.6387125,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20476182371587376,0.35920589561816146,1.1985932935535186,0.034017008,5.5114114e-08,0.006291408,1_normal_oblique,4.4
-0.0037098514934386234,0.49560878710766954,-0.09099021008845681,-0.2285248363814483,0.01006774276319081,-0.0032889525263910552,-0.3890611535926507,270.0,0.009803385,10.425747,276.27557,6.1280155,44.87507,0.18147089,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20651808666405844,0.3583594789569499,1.195768982076297,0.035961457,4.9476682e-08,0.0062614777,1_normal_oblique,4.5
-0.05795822556715075,0.4934006195656416,-0.094450955951764,-0.25764040617847117,0.0006699242650906171,-0.012693700450088446,-0.383681252750723,270.0,0.009803385,10.627539,278.60226,6.153936,45.00059,-0.67743254,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20863539784714763,0.35779500961430094,1.1938854685349856,0.03713977,4.6192252e-08,0.006345829,1_normal_oblique,4.6000000000000005
-0.026234639480927982,0.5713230109041336,-0.11660545238111616,-0.26661909307356507,-0.012863140193691556,0.003022997473703694,-0.4375508109831037,270.0,0.009803385,10.464446,278.1532,6.305712,45.45986,0.5377061,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2066488426520518,0.35489637831216814,1.1842133554611127,0.044124242,3.2733396e-08,0.006460603,1_normal_oblique,4.7
-0.24118004662612072,0.6069916016514016,-0.08641615428040489,-0.3099982517675132,0.007271975296882084,-0.002453696209378622,-0.37135984321698734,270.0,0.009803385,10.808765,279.6681,6.2343616,44.596497,-0.106178485,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20994533833438153,0.35727438296824876,1.1921482487008581,0.038559824,4.2895785e-08,0.0061968723,1_normal_oblique,4.800000000000001
-0.24787107353764015,0.5953153937919775,-0.06856202413508139,-0.2909449858439811,0.005045602906928709,-0.0039042315811617457,-0.474269030800114,270.0,0.009803385,10.068542,279.25848,6.023696,44.741684,0.11174004,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20814299825654042,0.36005405877939717,1.2014234327280073,0.032030784,5.9841454e-08,0.0059329662,1_normal_oblique,4.9
-0.09341795546114995,0.5858638262740823,-0.16493999036518583,-0.2512959182033503,0.010774167839271223,-0.007703781418556734,-0.38542592183334196,270.0,0.009803385,10.837695,280.35785,6.2324085,45.413155,1.0418042,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.20953256875199205,0.3560283448821595,1.1879904859477477,0.041049954,3.7337053e-08,0.0061905445,1_normal_oblique,5.0
-0.23613267329881193,0.5694029101617069,-0.17077115047529856,-0.28647766692077,0.005012326642237318,-0.015418780624267273,-0.37560053300110774,270.0,0.009803385,10.85525,279.86105,6.161492,45.30601,0.25208396,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2117527733795367,0.357216880597341,1.1919563755802491,0.038123216,4.2953477e-08,0.0061881784,1_normal_oblique,5.1000000000000005
-0.22248988728908586,0.6349819438114185,-0.06313543613415548,-0.23794171707469186,0.002490066835424989,-0.020065173287961514,-0.37363119024274993,270.0,0.009803385,10.841269,282.71948,6.132308,44.89106,0.3261418,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21392147154496138,0.3582734573490901,1.195481946357955,0.03584446,4.8342272e-08,0.006247545,1_normal_oblique,5.2
-0.1649167372736599,0.6404068572967218,-0.12362989696244173,-0.27320138615907463,-0.012266906940350826,-0.024107018504365325,-0.424711313667399,270.0,0.009803385,9.969926,280.8491,6.2611675,45.25632,0.58630586,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.2123086740065634,0.3558572987068823,1.187419741421903,0.041518103,3.6356546e-08,0.006601535,1_normal_oblique,5.300000000000001
-0.2669847593469156,0.6564011618621035,-0.11734422559247884,-0.2850392729617371,0.005662474888742584,-0.016640950955769777,-0.4117356553308037,270.0,0.009803385,10.215831,280.91534,6.3031,45.102364,0.5903339,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21127306167419901,0.35549538465836084,1.1862121116009778,0.04257093,3.4699166e-08,0.006712265,1_normal_oblique,5.4
-0.21705519227586995,0.6571699300227112,-0.1556887980665335,-0.2878264092166416,-0.004070584975853202,-0.0013633709577522083,-0.32496860251976756,270.0,0.009803385,10.419733,282.33032,6.293128,45.45008,-0.11574069,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.21942397031861074,0.3550935775276,1.1848713670917512,0.043351457,3.322489e-08,0.006638202,1_normal_oblique,5.5
-0.34552984477282117,0.665529360476386,-0.12591521027091884,-0.2817957384857408,0.005314889780370933,-0.020600273915826993,-0.3699006283393736,270.0,0.009803385,9.614579,279.22247,6.1160784,45.022354,0.31989685,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.22113958111920895,0.3583046260031524,1.1955859494942727,0.03563791,4.8524733e-08,0.0065284907,1_normal_oblique,5.6000000000000005
-0.31991117551283343,0.6928517081994724,-0.08978818557332766,-0.3081884498704892,0.019411620558941297,0.0014197354029327515,-0.3105848914585393,270.0,0.009803385,11.09746,277.47626,6.169079,45.30769,0.37430686,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.23018924799721485,0.35710491582458087,1.1915827730659763,0.038323652,4.225877e-08,0.0065199225,1_normal_oblique,5.7
-0.3725664738207004,0.6619966260662277,-0.1195626720293467,-0.25791169988044504,0.009028665550528241,-0.021010079602941153,-0.36090740673095983,270.0,0.009803385,10.293861,282.41394,6.233126,45.792603,0.49842498,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.23208285737404505,0.3554322531985279,1.186001455413841,0.04223889,3.4872745e-08,0.0067710974,1_normal_oblique,5.800000000000001
-0.32583567982168754,0.7351003672994437,-0.13226160202221043,-0.2663131872342036,-0.0003395599040235558,-0.01247293829784037,-0.17765666388056164,270.0,0.009803385,10.441964,280.2717,6.2975545,45.17943,0.51319987,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.26722238896477407,0.35545388161774827,1.1860736248257129,0.042652156,3.4608284e-08,0.0067973994,1_normal_oblique,5.9
-0.438490029893331,0.6845993755083869,-0.19468129386173175,-0.2777437418851125,-0.0026109481514505206,-0.006388808968181193,-0.3238237708358959,270.0,0.009803385,10.0114975,280.27872,6.1520824,45.014797,1.6684833,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.27118229066129396,0.3577997164258442,1.1939011741590262,0.036899243,4.5808953e-08,0.0065819174,1_normal_oblique,6.0
-0.498637908423888,0.7123701358691501,-0.12283961075054331,-0.27179317475150344,-0.0076800141195191764,-0.0006975740635041319,-0.23907571746331682,270.0,0.009803385,9.636561,278.73334,6.181434,45.216736,-0.20699722,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.28669152343234167,0.35706686107571983,1.1914557925032152,0.038593292,4.2193363e-08,0.0065370155,1_normal_oblique,6.1000000000000005
-0.49883926050814015,0.6988892524404395,-0.14833664640233868,-0.24993754486372383,-0.026893451640913626,-0.014685881247119704,-0.16852617631634403,270.0,0.009803385,9.997985,278.7663,6.0893664,44.890415,0.87714475,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.3137069337994428,0.35888910373731353,1.197536226761274,0.034528658,5.2258823e-08,0.0064533483,1_normal_oblique,6.2
-0.5215882934034604,0.7258047941586384,-0.17032580762031732,-0.22167549310739068,-0.0033660691544883884,-0.006254672499039053,-0.2197222402582357,270.0,0.009803385,10.409602,281.69345,6.0803795,45.71639,0.9849493,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.32804167133144263,0.3577673611451647,1.1937932115033278,0.0366652,4.6468525e-08,0.006498745,1_normal_oblique,6.300000000000001
-0.5576744542956616,0.7195709995008652,-0.1362364879424358,-0.22733019042489605,-0.009136648922072273,-0.00898281288780054,-0.280046153203937,270.0,0.009803385,10.636714,281.9693,6.2812524,45.05402,0.645812,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.3332081601023342,0.3558851656517035,1.1875127274602224,0.041881226,3.673904e-08,0.0066283047,1_normal_oblique,6.4
-0.5848367005017708,0.7105957832694589,-0.18435023770109893,-0.24962670279355545,-0.000950738179872547,-0.013639995568703659,-0.2537751946851981,270.0,0.009803385,10.380896,281.56766,6.335624,44.91812,0.080416895,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.34082097411278983,0.35532023342732943,1.1856276693815353,0.04355606,3.4325296e-08,0.0067089014,1_normal_oblique,6.5
-0.5192670311402684,0.6517661461246212,-0.1454315707578365,-0.26483776478142645,-0.009505841508621713,-0.021554847830424856,-0.40048558833305864,270.0,0.009803385,10.473362,281.58594,6.192799,44.749294,1.2440592,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.3383527035031262,0.35762802811803207,1.1933282869741682,0.037799273,4.5249564e-08,0.0066532525,1_normal_oblique,6.6000000000000005
-0.5297947160480665,0.6707589081477636,-0.12907948991077084,-0.2735668427153324,-0.002311182675037132,-0.006783528915519177,-0.33754437998421905,270.0,0.009803385,10.131487,281.13806,6.3003535,45.329166,-0.67811966,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.33812991756660804,0.35517852733168276,1.1851548264299867,0.043731887,3.4113427e-08,0.0068047545,1_normal_oblique,6.7
-0.6054259471625896,0.7121659655263636,-0.16425435898589877,-0.2345608915824523,0.007757785675191405,-0.010912771090909254,-0.20629850669115207,270.0,0.009803385,10.548124,280.26303,6.2361636,45.260155,0.08238087,200.0,32.0,12.0,50000.0,0.65,10.0,1.5,0.35073562482175236,0.35621152753270463,1.1886017272973946,0.04112154,3.869062e-08,0.006736083,1_normal_oblique,6.800000000000001
